2010-01-17 00:01:00,12.2,2.3,30.32,West,270,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 00:06:00,12.2,2.3,30.35,West,270,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 00:08:00,11.7,1.8,30.35,West,270,1,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 00:15:00,12.2,2.3,30.35,West,270,1,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 00:20:00,11.7,1.8,30.35,West,270,0,1,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 00:27:00,11.5,1.6,30.35,West,270,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 00:34:00,11.7,1.8,30.35,West,270,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 00:40:00,11.7,1.8,30.35,West,270,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 00:47:00,11.7,1.8,30.35,West,270,1,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 00:55:00,11.1,1.3,30.35,West,270,0,1,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 01:01:00,10.8,1.0,30.35,West,270,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 01:06:00,10.4,0.6,30.35,West,270,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 01:08:00,10.6,0.8,30.35,WSW,248,1,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 01:11:00,10.4,0.6,30.35,West,270,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 01:16:00,10.4,0.6,30.35,West,270,1,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 01:25:00,10.0,0.3,30.35,WSW,251,0,1,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 01:30:00,9.8,0.0,30.35,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 01:39:00,9.5,-0.2,30.35,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 01:45:00,9.6,-0.2,30.35,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 01:50:00,9.5,-0.2,30.35,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 01:58:00,9.0,-0.8,30.35,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 02:03:00,8.6,-1.1,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 02:08:00,8.6,-1.1,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 02:13:00,8.6,-1.1,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 02:20:00,8.4,-1.3,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 02:25:00,8.1,-1.6,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 02:30:00,7.9,-1.8,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 02:40:00,7.9,-1.8,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 02:48:00,7.9,-1.8,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 02:54:00,8.1,-1.6,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 03:00:00,7.7,-2.0,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 03:05:00,7.2,-2.5,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 03:08:00,7.2,-2.5,30.35,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 03:10:00,7.0,-2.6,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 03:15:00,7.2,-2.5,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 03:20:00,7.2,-2.5,30.35,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 03:29:00,7.0,-2.6,30.35,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 03:35:00,7.0,-2.6,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 03:40:00,7.2,-2.5,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 03:49:00,7.0,-2.6,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 03:57:00,6.4,-3.2,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 04:02:00,6.3,-3.3,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 04:07:00,6.1,-3.5,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 04:08:00,5.9,-3.7,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 04:12:00,6.1,-3.5,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 04:17:00,5.9,-3.7,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 04:23:00,5.9,-3.7,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 04:30:00,5.8,-3.8,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 04:38:00,5.9,-3.7,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 04:45:00,5.9,-3.7,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 04:50:00,5.5,-4.0,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 04:57:00,5.9,-3.7,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 05:02:00,5.9,-3.7,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 05:07:00,5.9,-3.7,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 05:08:00,5.7,-3.8,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 05:12:00,5.7,-3.8,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 05:17:00,5.7,-3.8,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 05:25:00,5.9,-3.7,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 05:31:00,6.1,-3.5,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 05:35:00,6.1,-3.5,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 05:40:00,5.8,-3.8,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 05:50:00,5.5,-4.0,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 06:00:00,5.9,-3.7,30.38,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 06:05:00,5.5,-4.0,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 06:08:00,5.5,-4.0,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 06:10:00,5.7,-3.8,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 06:15:00,5.5,-4.0,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 06:20:00,5.5,-4.0,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 06:25:00,5.5,-4.0,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 06:33:00,5.4,-4.2,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 06:38:00,5.4,-4.2,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 06:45:00,5.2,-4.3,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 06:50:00,5.4,-4.2,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 06:59:00,5.4,-4.2,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 07:04:00,5.4,-4.2,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 07:08:00,5.9,-3.7,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 07:09:00,5.4,-4.2,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 07:14:00,5.4,-4.2,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 07:15:00,5.4,-4.2,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 07:21:00,5.9,-3.7,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 07:31:00,6.3,-3.3,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 07:35:00,6.4,-3.2,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 07:42:00,6.6,-3.0,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 07:47:00,6.8,-2.8,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 08:01:00,8.4,-1.3,30.44,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 08:06:00,8.4,-1.3,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 08:08:00,10.9,1.1,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 08:11:00,8.4,-1.3,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2010-01-17 08:16:00,10.8,1.0,30.41,WSW,248,0,0,64,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
