2010-05-07 00:02:00,55.6,28.4,29.82,WNW,292,3.0,6.0,35,0.00,,,0.00,meteohub,
2010-05-07 00:07:00,55.6,28.4,29.82,West,270,2.0,6.0,35,0.00,,,0.00,meteohub,
2010-05-07 00:12:00,55.2,28.8,29.82,West,270,3.0,7.0,36,0.00,,,0.00,meteohub,
2010-05-07 00:17:00,55.0,28.6,29.82,WNW,292,3.0,7.0,36,0.00,,,0.00,meteohub,
2010-05-07 00:22:00,54.9,28.4,29.82,SW,225,4.0,7.0,36,0.00,,,0.00,meteohub,
2010-05-07 00:27:00,54.7,28.2,29.82,West,270,3.0,6.0,36,0.00,,,0.00,meteohub,
2010-05-07 00:32:00,54.5,28.2,29.82,WSW,248,5.0,6.0,36,0.00,,,0.00,meteohub,
2010-05-07 00:37:00,54.3,28.0,29.82,West,270,4.0,5.0,36,0.00,,,0.00,meteohub,
2010-05-07 00:42:00,54.1,27.9,29.82,WNW,292,1.0,5.0,36,0.00,,,0.00,meteohub,
2010-05-07 00:47:00,53.8,28.2,29.82,WNW,292,2.0,5.0,37,0.00,,,0.00,meteohub,
2010-05-07 00:52:00,53.6,28.0,29.82,West,270,1.0,4.0,37,0.00,,,0.00,meteohub,
2010-05-07 00:57:00,53.2,27.7,29.82,West,270,2.0,4.0,37,0.00,,,0.00,meteohub,
2010-05-07 01:02:00,53.1,27.5,29.82,West,270,2.0,4.0,37,0.00,,,0.00,meteohub,
2010-05-07 01:07:00,53.1,27.5,29.82,West,270,0.0,4.0,37,0.00,,,0.00,meteohub,
2010-05-07 01:12:00,52.7,27.9,29.82,WNW,292,3.0,4.0,38,0.00,,,0.00,meteohub,
2010-05-07 01:17:00,52.9,28.0,29.79,WSW,248,3.0,6.0,38,0.00,,,0.00,meteohub,
2010-05-07 01:22:00,52.9,28.0,29.79,West,270,4.0,6.0,38,0.00,,,0.00,meteohub,
2010-05-07 01:27:00,52.7,27.9,29.79,NW,315,2.0,6.0,38,0.00,,,0.00,meteohub,
2010-05-07 01:32:00,52.3,27.5,29.82,West,270,4.0,5.0,38,0.00,,,0.00,meteohub,
2010-05-07 01:37:00,52.2,28.0,29.82,WNW,292,3.0,5.0,39,0.00,,,0.00,meteohub,
2010-05-07 01:42:00,52.0,27.9,29.82,West,270,2.0,4.0,39,0.00,,,0.00,meteohub,
2010-05-07 01:47:00,51.8,27.7,29.82,WNW,292,2.0,4.0,39,0.00,,,0.00,meteohub,
2010-05-07 01:52:00,51.6,27.5,29.82,West,270,0.0,4.0,39,0.00,,,0.00,meteohub,
2010-05-07 01:57:00,51.3,27.9,29.82,WNW,292,2.0,4.0,40,0.00,,,0.00,meteohub,
2010-05-07 02:02:00,51.3,27.9,29.82,WSW,248,0.0,4.0,40,0.00,,,0.00,meteohub,
2010-05-07 02:07:00,50.9,27.5,29.82,West,270,2.0,4.0,40,0.00,,,0.00,meteohub,
2010-05-07 02:12:00,50.7,27.9,29.82,NW,315,2.0,3.0,41,0.00,,,0.00,meteohub,
2010-05-07 02:17:00,50.5,27.7,29.82,West,270,2.0,3.0,41,0.00,,,0.00,meteohub,
2010-05-07 02:22:00,50.7,28.6,29.82,West,270,3.0,4.0,42,0.00,,,0.00,meteohub,
2010-05-07 02:27:00,50.4,28.2,29.82,West,270,1.0,4.0,42,0.00,,,0.00,meteohub,
2010-05-07 02:32:00,50.5,28.9,29.82,NW,315,2.0,4.0,43,0.00,,,0.00,meteohub,
2010-05-07 02:37:00,50.4,28.8,29.82,WSW,248,1.0,4.0,43,0.00,,,0.00,meteohub,
2010-05-07 02:42:00,50.2,29.1,29.82,West,270,1.0,4.0,44,0.00,,,0.00,meteohub,
2010-05-07 02:47:00,50.0,28.9,29.82,West,270,0.0,5.0,44,0.00,,,0.00,meteohub,
2010-05-07 02:52:00,50.0,29.5,29.82,West,270,2.0,5.0,45,0.00,,,0.00,meteohub,
2010-05-07 02:57:00,49.8,29.3,29.82,WNW,292,1.0,5.0,45,0.00,,,0.00,meteohub,
2010-05-07 03:02:00,49.6,29.7,29.82,West,270,3.0,4.0,46,0.00,,,0.00,meteohub,
2010-05-07 03:07:00,49.6,30.2,29.82,West,270,3.0,4.0,47,0.00,,,0.00,meteohub,
2010-05-07 03:12:00,49.3,30.0,29.82,West,270,2.0,4.0,47,0.00,,,0.00,meteohub,
2010-05-07 03:17:00,49.1,29.8,29.82,West,270,2.0,4.0,47,0.00,,,0.00,meteohub,
2010-05-07 03:22:00,49.1,30.4,29.82,WSW,248,2.0,4.0,48,0.00,,,0.00,meteohub,
2010-05-07 03:27:00,48.9,30.2,29.82,West,270,4.0,5.0,48,0.00,,,0.00,meteohub,
2010-05-07 03:32:00,48.7,30.6,29.82,WSW,248,3.0,5.0,49,0.00,,,0.00,meteohub,
2010-05-07 03:37:00,48.6,30.4,29.82,West,270,3.0,5.0,49,0.00,,,0.00,meteohub,
2010-05-07 03:42:00,48.6,30.4,29.82,WNW,292,2.0,4.0,49,0.00,,,0.00,meteohub,
2010-05-07 03:47:00,48.2,30.4,29.82,West,270,4.0,4.0,50,0.00,,,0.00,meteohub,
2010-05-07 03:52:00,48.2,30.4,29.82,West,270,2.0,4.0,50,0.00,,,0.00,meteohub,
2010-05-07 03:57:00,48.2,30.4,29.82,West,270,3.0,4.0,50,0.00,,,0.00,meteohub,
2010-05-07 04:02:00,47.8,30.2,29.85,WNW,292,2.0,4.0,50,0.00,,,0.00,meteohub,
2010-05-07 04:07:00,47.7,30.4,29.85,West,270,2.0,4.0,51,0.00,,,0.00,meteohub,
2010-05-07 04:12:00,47.7,30.4,29.85,West,270,2.0,4.0,51,0.00,,,0.00,meteohub,
2010-05-07 04:17:00,47.8,31.1,29.85,WNW,292,2.0,4.0,52,0.00,,,0.00,meteohub,
2010-05-07 04:22:00,47.7,30.4,29.85,West,270,2.0,4.0,51,0.00,,,0.00,meteohub,
2010-05-07 04:27:00,47.5,30.7,29.85,WNW,292,2.0,4.0,52,0.00,,,0.00,meteohub,
2010-05-07 04:32:00,47.3,30.6,29.85,West,270,1.0,4.0,52,0.00,,,0.00,meteohub,
2010-05-07 04:37:00,47.1,30.0,29.85,WNW,292,0.0,3.0,51,0.00,,,0.00,meteohub,
2010-05-07 04:42:00,46.8,29.7,29.85,WSW,248,1.0,3.0,51,0.00,,,0.00,meteohub,
2010-05-07 04:47:00,46.4,29.8,29.88,WSW,248,0.0,3.0,52,0.00,,,0.00,meteohub,
2010-05-07 04:52:00,46.0,29.8,29.88,WSW,248,0.0,1.0,53,0.00,,,0.00,meteohub,
2010-05-07 04:57:00,45.5,29.5,29.88,WSW,248,0.0,1.0,53,0.00,,,0.00,meteohub,
2010-05-07 05:02:00,45.5,29.5,29.88,West,270,2.0,2.0,53,0.00,,,0.00,meteohub,
2010-05-07 05:07:00,45.5,29.8,29.88,West,270,0.0,3.0,54,0.00,,,0.00,meteohub,
2010-05-07 05:12:00,45.1,29.5,29.88,WNW,292,0.0,3.0,54,0.00,,,0.00,meteohub,
2010-05-07 05:17:00,45.3,30.2,29.88,WNW,292,2.0,3.0,55,0.00,,,0.00,meteohub,
2010-05-07 05:22:00,45.5,30.7,29.88,WNW,292,0.0,3.0,56,0.00,,,0.00,meteohub,
2010-05-07 05:27:00,45.5,30.7,29.88,SW,225,2.0,3.0,56,0.00,,,0.00,meteohub,
2010-05-07 05:32:00,45.5,31.1,29.88,West,270,0.0,3.0,57,0.00,,,0.00,meteohub,
2010-05-07 05:37:00,45.5,31.1,29.88,WSW,248,1.0,3.0,57,0.00,,,0.00,meteohub,
2010-05-07 05:42:00,45.9,31.5,29.88,WNW,292,0.0,3.0,57,0.00,,,0.00,meteohub,
2010-05-07 05:47:00,46.0,32.2,29.88,West,270,2.0,4.0,58,0.00,,,0.00,meteohub,
2010-05-07 05:52:00,46.0,32.2,29.88,WSW,248,2.0,4.0,58,0.00,,,0.00,meteohub,
2010-05-07 05:57:00,46.4,32.5,29.88,West,270,1.0,2.0,58,0.00,,,0.00,meteohub,
2010-05-07 06:02:00,46.4,32.0,29.88,WNW,292,2.0,3.0,57,0.00,,,0.00,meteohub,
2010-05-07 06:07:00,46.6,32.2,29.88,West,270,2.0,3.0,57,0.00,,,0.00,meteohub,
2010-05-07 06:12:00,46.8,32.4,29.88,WNW,292,1.0,3.0,57,0.00,,,0.00,meteohub,
2010-05-07 06:17:00,46.9,32.5,29.88,NNW,338,2.0,4.0,57,0.00,,,0.00,meteohub,
2010-05-07 06:22:00,47.1,32.7,29.88,WNW,292,1.0,4.0,57,0.00,,,0.00,meteohub,
2010-05-07 06:27:00,47.3,32.9,29.88,NW,315,1.0,4.0,57,0.00,,,0.00,meteohub,
2010-05-07 06:32:00,47.3,32.9,29.88,WNW,292,2.0,4.0,57,0.00,,,0.00,meteohub,
2010-05-07 06:37:00,47.7,33.3,29.88,NW,315,2.0,3.0,57,0.00,,,0.00,meteohub,
2010-05-07 06:42:00,47.8,33.4,29.88,NW,315,2.0,4.0,57,0.00,,,0.00,meteohub,
2010-05-07 06:47:00,48.4,33.4,29.88,West,270,2.0,4.0,56,0.00,,,0.00,meteohub,
2010-05-07 06:52:00,48.7,33.8,29.88,West,270,4.0,4.0,56,0.00,,,0.00,meteohub,
2010-05-07 06:57:00,48.9,34.0,29.88,NNW,338,3.0,4.0,56,0.00,,,0.00,meteohub,
2010-05-07 07:02:00,49.5,34.0,29.88,WNW,292,3.0,5.0,55,0.00,,,0.00,meteohub,
2010-05-07 07:07:00,50.0,34.0,29.88,West,270,4.0,6.0,54,0.00,,,0.00,meteohub,
2010-05-07 07:12:00,50.4,34.0,29.88,NW,315,1.0,6.0,53,0.00,,,0.00,meteohub,
2010-05-07 07:17:00,50.9,34.3,29.88,WNW,292,3.0,6.0,53,0.00,,,0.00,meteohub,
2010-05-07 07:22:00,52.5,34.5,29.88,West,270,4.0,6.0,50,0.00,,,0.00,meteohub,
2010-05-07 07:27:00,53.8,34.5,29.88,West,270,4.0,7.0,48,0.00,,,0.00,meteohub,
2010-05-07 07:32:00,54.5,34.7,29.88,WSW,248,3.0,7.0,47,0.00,,,0.00,meteohub,
2010-05-07 07:37:00,55.6,35.2,29.88,WSW,248,2.0,7.0,46,0.00,,,0.00,meteohub,
2010-05-07 07:42:00,56.8,35.8,29.88,West,270,5.0,6.0,45,0.00,,,0.00,meteohub,
2010-05-07 07:47:00,57.2,34.3,29.88,NW,315,4.0,6.0,42,0.00,,,0.00,meteohub,
2010-05-07 07:52:00,57.7,34.2,29.88,NE,45,4.0,8.0,41,0.00,,,0.00,meteohub,
2010-05-07 07:57:00,58.3,34.2,29.88,NW,315,6.0,8.0,40,0.00,,,0.00,meteohub,
2010-05-07 08:02:00,59.0,33.4,29.88,NW,315,3.0,8.0,38,0.00,,,0.00,meteohub,
2010-05-07 08:07:00,58.5,32.9,29.88,WNW,292,5.0,8.0,38,0.00,,,0.00,meteohub,
2010-05-07 08:12:00,59.5,34.0,29.88,NNE,22,2.0,11.0,38,0.00,,,0.00,meteohub,
2010-05-07 08:17:00,60.1,33.8,29.88,West,270,3.0,11.0,37,0.00,,,0.00,meteohub,
2010-05-07 08:22:00,60.6,34.2,29.88,West,270,2.0,8.0,37,0.00,,,0.00,meteohub,
2010-05-07 08:27:00,59.9,32.9,29.88,West,270,9.0,9.0,36,0.00,,,0.00,meteohub,
2010-05-07 08:32:00,60.3,33.3,29.88,NW,315,4.0,9.0,36,0.00,,,0.00,meteohub,
2010-05-07 08:37:00,61.5,34.3,29.88,SW,225,4.0,9.0,36,0.00,,,0.00,meteohub,
2010-05-07 08:42:00,61.9,34.7,29.88,West,270,3.0,9.0,36,0.00,,,0.00,meteohub,
2010-05-07 08:47:00,61.9,34.0,29.88,WSW,248,2.0,8.0,35,0.00,,,0.00,meteohub,
2010-05-07 08:52:00,61.9,34.0,29.88,West,270,5.0,10.0,35,0.00,,,0.00,meteohub,
2010-05-07 08:57:00,61.3,33.4,29.88,WNW,292,2.0,10.0,35,0.00,,,0.00,meteohub,
2010-05-07 09:02:00,62.1,34.2,29.91,NE,45,5.0,10.0,35,0.00,,,0.00,meteohub,
2010-05-07 09:07:00,64.9,36.7,29.91,WNW,292,3.0,9.0,35,0.00,,,0.00,meteohub,
2010-05-07 09:12:00,64.9,36.0,29.91,WSW,248,3.0,9.0,34,0.00,,,0.00,meteohub,
2010-05-07 09:17:00,66.4,37.2,29.88,WNW,292,4.0,9.0,34,0.00,,,0.00,meteohub,
2010-05-07 09:22:00,65.8,36.0,29.88,NNW,338,6.0,9.0,33,0.00,,,0.00,meteohub,
2010-05-07 09:27:00,65.5,35.6,29.88,WNW,292,6.0,10.0,33,0.00,,,0.00,meteohub,
2010-05-07 09:32:00,66.6,36.7,29.88,WNW,292,1.0,10.0,33,0.00,,,0.00,meteohub,
2010-05-07 09:37:00,67.8,37.8,29.88,West,270,6.0,9.0,33,0.00,,,0.00,meteohub,
2010-05-07 09:42:00,67.6,36.7,29.88,WNW,292,10.0,10.0,32,0.00,,,0.00,meteohub,
2010-05-07 09:52:00,67.3,36.5,29.91,WSW,248,4.0,10.0,32,0.00,,,0.00,meteohub,
2010-05-07 09:57:00,66.0,33.8,29.91,NNW,338,6.0,10.0,30,0.00,,,0.00,meteohub,
2010-05-07 10:02:00,67.5,35.1,29.91,WNW,292,3.0,10.0,30,0.00,,,0.00,meteohub,
2010-05-07 10:07:00,66.9,33.6,29.91,WSW,248,4.0,10.0,29,0.00,,,0.00,meteohub,
2010-05-07 10:12:00,66.6,33.4,29.91,WSW,248,9.0,10.0,29,0.00,,,0.00,meteohub,
2010-05-07 10:17:00,66.0,32.9,29.91,NW,315,2.0,15.0,29,0.00,,,0.00,meteohub,
2010-05-07 10:22:00,69.4,35.8,29.91,NNE,22,2.0,15.0,29,0.00,,,0.00,meteohub,
2010-05-07 10:27:00,69.6,35.1,29.91,West,270,3.0,15.0,28,0.00,,,0.00,meteohub,
2010-05-07 10:32:00,68.9,33.6,29.91,NW,315,2.0,8.0,27,0.00,,,0.00,meteohub,
2010-05-07 10:37:00,69.1,33.8,29.91,West,270,6.0,8.0,27,0.00,,,0.00,meteohub,
2010-05-07 10:42:00,68.5,33.3,29.91,WSW,248,4.0,8.0,27,0.00,,,0.00,meteohub,
2010-05-07 10:47:00,68.5,32.4,29.88,WSW,248,4.0,8.0,26,0.00,,,0.00,meteohub,
2010-05-07 10:52:00,68.5,32.4,29.88,WSW,248,4.0,8.0,26,0.00,,,0.00,meteohub,
2010-05-07 10:57:00,69.1,32.7,29.88,WNW,292,3.0,9.0,26,0.00,,,0.00,meteohub,
2010-05-07 11:02:00,69.3,32.9,29.88,SSW,202,3.0,9.0,26,0.00,,,0.00,meteohub,
2010-05-07 11:07:00,70.0,32.5,29.88,West,270,8.0,9.0,25,0.00,,,0.00,meteohub,
2010-05-07 11:12:00,70.7,33.3,29.88,NNW,338,1.0,11.0,25,0.00,,,0.00,meteohub,
2010-05-07 11:17:00,71.6,32.9,29.85,NW,315,4.0,11.0,24,0.00,,,0.00,meteohub,
2010-05-07 11:22:00,70.3,31.8,29.85,West,270,9.0,13.0,24,0.00,,,0.00,meteohub,
2010-05-07 11:27:00,71.1,32.5,29.85,NW,315,6.0,13.0,24,0.00,,,0.00,meteohub,
2010-05-07 11:32:00,72.0,32.2,29.88,WNW,292,5.0,11.0,23,0.00,,,0.00,meteohub,
2010-05-07 11:37:00,72.1,32.4,29.88,WSW,248,4.0,9.0,23,0.00,,,0.00,meteohub,
2010-05-07 11:42:00,71.6,31.8,29.88,WSW,248,4.0,8.0,23,0.00,,,0.00,meteohub,
2010-05-07 11:47:00,73.0,34.2,29.88,NW,315,2.0,8.0,24,0.00,,,0.00,meteohub,
2010-05-07 11:52:00,72.5,32.7,29.88,WNW,292,3.0,12.0,23,0.00,,,0.00,meteohub,
2010-05-07 11:57:00,71.4,31.8,29.88,WSW,248,3.0,12.0,23,0.00,,,0.00,meteohub,
2010-05-07 12:02:00,73.4,33.4,29.88,West,270,5.0,12.0,23,0.00,,,0.00,meteohub,
2010-05-07 12:07:00,72.0,31.1,29.88,NNW,338,5.0,10.0,22,0.00,,,0.00,meteohub,
2010-05-07 12:12:00,72.9,32.9,29.88,WNW,292,4.0,11.0,23,0.00,,,0.00,meteohub,
2010-05-07 12:17:00,73.0,32.0,29.85,NW,315,3.0,11.0,22,0.00,,,0.00,meteohub,
2010-05-07 12:22:00,74.7,33.3,29.85,WSW,248,2.0,11.0,22,0.00,,,0.00,meteohub,
