2010-08-12 00:02:00,63.2,58.6,29.85,ESE,116,0.0,0.0,85,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:03:00,63.1,58.2,29.85,ESE,116,0.0,0.0,84,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:04:00,63.0,58.1,29.85,ESE,116,0.0,0.0,84,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:09:00,62.9,58.0,29.85,ESE,115,0.0,0.0,84,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:14:00,62.9,58.3,29.85,ESE,116,0.0,0.0,85,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:19:00,62.8,58.2,29.85,ESE,116,0.0,0.0,85,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:24:00,62.7,58.1,29.85,ESE,116,0.0,0.0,85,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:29:00,62.6,58.4,29.86,ESE,115,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:34:00,62.5,58.3,29.86,ESE,116,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:39:00,62.5,58.3,29.86,ESE,116,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:44:00,62.4,58.2,29.86,ESE,115,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:49:00,62.4,58.5,29.86,ESE,116,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:54:00,62.3,58.4,29.86,ESE,116,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 00:59:00,62.3,58.4,29.86,ESE,116,0.0,0.0,87,0.00,,BKN070,0.00,VWS V14.00,
2010-08-12 01:04:00,62.2,58.3,29.86,ESE,115,0.0,0.0,87,0.00,,BKN070,0.00,VWS V14.00,
2010-08-12 01:09:00,62.1,58.2,29.86,ESE,116,0.0,0.0,87,0.00,,BKN070,0.00,VWS V14.00,
2010-08-12 01:14:00,62.0,58.1,29.86,ESE,116,0.0,0.0,87,0.00,,BKN070,0.00,VWS V14.00,
2010-08-12 01:19:00,62.0,58.4,29.86,ESE,115,0.0,0.0,88,0.00,,BKN070,0.00,VWS V14.00,
2010-08-12 01:24:00,62.0,58.4,29.86,ESE,115,0.0,0.0,88,0.00,,BKN070,0.00,VWS V14.00,
2010-08-12 01:29:00,62.0,58.4,29.86,ESE,116,0.0,0.0,88,0.00,,BKN070,0.00,VWS V14.00,
2010-08-12 01:34:00,62.0,58.4,29.86,ESE,116,0.0,0.0,88,0.00,,BKN070,0.00,VWS V14.00,
2010-08-12 01:39:00,62.0,58.7,29.86,ESE,115,0.0,0.0,89,0.00,,BKN070,0.00,VWS V14.00,
2010-08-12 01:44:00,62.1,58.5,29.86,ESE,115,0.0,0.0,88,0.00,,BKN070,0.00,VWS V14.00,
2010-08-12 01:49:00,62.1,58.5,29.86,ESE,115,0.0,0.0,88,0.00,,BKN070,0.00,VWS V14.00,
2010-08-12 01:54:00,62.1,58.5,29.86,ESE,115,0.0,0.0,88,0.00,,BKN070,0.00,VWS V14.00,
2010-08-12 01:59:00,62.2,58.6,29.86,ESE,115,0.0,0.0,88,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 02:04:00,62.2,58.6,29.86,ESE,115,0.0,0.0,88,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 02:09:00,62.2,58.6,29.86,ESE,115,0.0,0.0,88,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 02:14:00,62.2,58.6,29.86,ESE,115,0.0,0.0,88,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 02:19:00,62.2,58.9,29.86,ESE,115,0.0,0.0,89,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 02:24:00,62.1,58.8,29.86,ESE,115,0.0,0.0,89,0.00,,CLR,0.00,VWS V14.00,
2010-08-12 02:29:00,62.0,58.7,29.86,ESE,115,0.0,0.0,89,0.00,,CLR,0.00,VWS V14.00,
