2010-09-09,00:02:00,60.0,52.8,29.65,NNW,345,0.0,0.0,77,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,00:03:00,59.7,52.5,29.65,NNW,345,0.0,0.0,77,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,00:08:00,59.3,52.5,29.65,NNW,345,0.0,0.0,78,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,00:13:00,59.0,52.2,29.65,NNW,345,0.0,0.0,78,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,00:18:00,59.0,52.8,29.64,NNW,345,0.0,0.0,80,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,00:23:00,58.8,52.7,29.64,NNW,345,0.0,0.0,80,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,00:28:00,58.5,52.7,29.64,NNW,345,0.0,0.0,81,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,00:33:00,58.3,52.2,29.64,NNW,345,0.0,0.0,80,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,00:38:00,58.2,52.1,29.64,NNW,345,0.0,0.0,80,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,00:43:00,58.0,52.2,29.64,NNW,345,0.0,0.0,81,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,00:48:00,58.0,52.5,29.64,NNW,345,0.0,0.0,82,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,00:53:00,57.9,52.5,29.64,NNW,345,0.0,0.0,82,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,00:58:00,57.8,52.3,29.64,NNW,345,0.0,0.0,82,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,01:03:00,57.8,52.3,29.65,NNW,345,0.0,0.0,82,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,01:08:00,57.7,52.6,29.64,NNW,345,0.0,0.0,83,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,01:14:00,57.6,52.8,29.64,NNW,345,0.0,0.0,84,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,01:19:00,57.5,52.7,29.63,NNW,345,0.0,0.0,84,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,01:24:00,57.4,52.3,29.63,NNW,345,0.0,0.0,83,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,01:29:00,57.3,52.5,29.62,NNW,345,0.0,0.0,84,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,01:34:00,57.2,52.7,29.62,NNW,345,0.0,0.0,85,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,01:39:00,57.1,52.6,29.62,NNW,345,0.0,0.0,85,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,01:44:00,57.2,52.4,29.62,NNW,345,0.0,0.0,84,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,01:49:00,57.3,53.2,29.62,NNW,345,0.0,0.0,86,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,01:54:00,57.4,53.2,29.62,NNW,345,0.0,0.0,86,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,01:59:00,57.5,52.7,29.62,North,5,0.0,1.0,84,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,02:04:00,57.5,53.0,29.62,North,5,0.0,0.0,85,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,02:09:00,57.6,52.8,29.62,North,5,0.0,2.0,84,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,02:14:00,57.6,52.8,29.62,North,360,0.0,0.0,84,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,02:19:00,57.5,52.7,29.61,North,5,0.0,0.0,84,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,02:24:00,57.5,52.7,29.61,North,5,0.0,0.0,84,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,02:29:00,57.5,53.0,29.61,North,360,0.0,0.0,85,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,02:34:00,57.5,53.0,29.61,North,360,0.0,0.0,85,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,02:39:00,57.4,52.9,29.61,North,5,0.0,0.0,85,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,02:44:00,57.3,52.5,29.61,North,5,0.0,0.0,84,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,02:49:00,57.2,52.7,29.61,North,5,0.0,0.0,85,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,02:54:00,57.1,52.6,29.61,North,360,0.0,0.0,85,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,02:59:00,57.0,52.2,29.61,North,5,0.0,0.0,84,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,03:04:00,56.9,52.1,29.61,North,360,0.0,0.0,84,0.00,,CLR,0.00,VWS,V14.00,
2010-09-09,03:09:00,56.8,52.0,29.61,North,360,0.0,0.0,84,0.00,,CLR,0.00,VWS,V14.00,
