2010-01-19 00:04:00,27.5,8.9,30.00,SW,225,1,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 00:08:00,27.5,8.9,30.00,West,270,3,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 00:12:00,27.5,8.9,30.00,WSW,237,0,3,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 00:17:00,27.5,8.9,30.00,West,270,3,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 00:36:00,27.5,8.9,30.00,West,270,0,3,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 00:56:00,27.5,8.9,30.00,West,270,3,3,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 01:03:00,27.5,8.9,30.00,WSW,248,3,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 01:08:00,27.5,8.9,30.00,WSW,248,1,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 01:09:00,27.5,8.9,30.00,WSW,248,1,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 01:14:00,27.5,8.9,30.00,WSW,248,1,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 01:25:00,27.5,8.9,30.00,WSW,251,0,1,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 01:36:00,27.5,8.9,30.00,WSW,256,0,3,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 02:01:00,27.5,8.9,30.03,West,270,2,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 02:06:00,27.5,8.9,30.03,West,270,2,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 02:08:00,27.5,8.9,30.03,West,270,2,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 02:11:00,27.5,8.9,30.03,West,270,2,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 02:12:00,27.5,8.9,30.03,West,270,2,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 02:17:00,27.5,8.9,30.03,West,270,2,0,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 02:26:00,27.5,8.9,30.03,West,270,0,2,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 02:36:00,27.5,8.9,30.03,West,270,0,2,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 02:48:00,27.5,8.9,30.03,West,270,0,2,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 02:56:00,27.5,8.9,30.03,West,270,0,2,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 03:05:00,22.5,8.7,30.03,West,270,2,0,55,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 03:08:00,22.3,8.5,30.03,SSE,158,2,0,55,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 03:13:00,25.3,6.9,30.03,West,270,0,2,45,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 03:26:00,22.4,5.2,30.03,WSW,242,0,2,47,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 04:04:00,22.8,9.4,30.03,SSE,158,1,0,56,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 04:08:00,21.6,8.7,30.03,ESE,112,0,0,57,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 04:09:00,21.6,8.7,30.03,ESE,112,1,0,57,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 04:16:00,21.6,8.7,30.03,ESE,112,1,0,57,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 04:17:00,21.6,8.7,30.03,ESE,112,1,0,57,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 04:58:00,20.7,8.2,30.03,ESE,112,0,0,58,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 05:03:00,20.3,8.2,30.03,SE,135,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 05:04:00,20.3,8.2,30.03,SE,135,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 05:08:00,20.3,8.2,30.03,SE,135,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 05:09:00,20.3,8.2,30.03,SE,135,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 05:14:00,20.3,8.2,30.03,SE,135,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 05:16:00,20.3,8.2,30.03,SE,125,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 05:29:00,20.3,8.2,30.03,SE,137,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 05:34:00,20.3,8.2,30.03,SE,145,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 05:46:00,20.3,8.2,30.03,SSE,157,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 05:56:00,20.3,8.2,30.03,SSE,158,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 06:04:00,20.3,8.2,30.03,SSE,158,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 06:08:00,20.3,8.2,30.03,SSE,158,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 06:17:00,20.3,8.2,30.03,SSE,158,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 06:28:00,20.3,8.2,30.03,SSE,158,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 07:02:00,20.3,8.2,30.06,SSE,158,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 07:08:00,20.3,8.2,30.06,SSE,158,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 07:11:00,20.3,8.2,30.06,SSE,158,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 07:12:00,20.3,8.2,30.06,SSE,158,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 07:17:00,20.3,8.2,30.06,SSE,158,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 07:44:00,20.3,8.2,30.04,SSE,158,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 07:45:00,20.3,8.2,30.03,SSE,158,0,0,59,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 08:05:00,21.4,10.4,30.03,SSE,158,0,0,62,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 08:08:00,23.7,11.8,30.03,SW,225,0,0,60,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
2010-01-19 08:11:00,21.4,10.4,30.03,SSE,158,0,0,62,0.00,CLR,CLR,0.62,WeatherDisplay:10.37,
