2010-06-15,00:02:00,63.5,51.1,29.88,SSE,158,1.0,4.0,64,0.00,,,0.00,meteohub,
2010-06-15,00:07:00,63.1,50.7,29.88,SSE,158,1.0,3.0,64,0.00,,,0.00,meteohub,
2010-06-15,00:12:00,63.0,50.5,29.88,ESE,112,2.0,6.0,64,0.00,,,0.00,meteohub,
2010-06-15,00:17:00,62.6,50.2,29.88,WNW,292,1.0,6.0,64,0.00,,,0.00,meteohub,
2010-06-15,00:22:00,62.4,50.5,29.88,NNE,22,1.0,5.0,65,0.00,,,0.00,meteohub,
2010-06-15,00:27:00,62.1,50.2,29.85,East,90,3.0,5.0,65,0.00,,,0.00,meteohub,
2010-06-15,00:32:00,61.9,50.0,29.85,WSW,248,1.0,5.0,65,0.00,,,0.00,meteohub,
2010-06-15,00:37:00,61.7,49.8,29.85,WSW,248,3.0,5.0,65,0.00,,,0.00,meteohub,
2010-06-15,00:42:00,61.3,49.5,29.88,WNW,292,3.0,4.0,65,0.00,,,0.00,meteohub,
2010-06-15,00:47:00,61.2,49.3,29.88,SSE,158,1.0,4.0,65,0.00,,,0.00,meteohub,
2010-06-15,00:52:00,61.0,49.6,29.88,West,270,2.0,4.0,66,0.00,,,0.00,meteohub,
2010-06-15,00:57:00,60.6,49.3,29.88,NNE,22,4.0,4.0,66,0.00,,,0.00,meteohub,
2010-06-15,01:02:00,60.6,49.3,29.88,NNW,338,2.0,4.0,66,0.00,,,0.00,meteohub,
2010-06-15,01:07:00,60.4,49.1,29.88,SSE,158,2.0,5.0,66,0.00,,,0.00,meteohub,
2010-06-15,01:12:00,60.1,49.1,29.91,SSW,202,0.0,5.0,67,0.00,,,0.00,meteohub,
2010-06-15,01:17:00,59.7,48.7,29.91,West,270,2.0,5.0,67,0.00,,,0.00,meteohub,
2010-06-15,01:22:00,59.5,48.9,29.91,WSW,248,0.0,2.0,68,0.00,,,0.00,meteohub,
2010-06-15,01:27:00,59.2,48.6,29.91,WSW,248,0.0,5.0,68,0.00,,,0.00,meteohub,
2010-06-15,01:32:00,59.0,48.9,29.91,SSW,202,0.0,5.0,69,0.00,,,0.00,meteohub,
2010-06-15,01:37:00,58.8,49.1,29.91,West,270,0.0,3.0,70,0.00,,,0.00,meteohub,
2010-06-15,01:42:00,58.6,48.9,29.91,West,270,0.0,2.0,70,0.00,,,0.00,meteohub,
2010-06-15,01:47:00,58.3,48.9,29.91,South,180,1.0,3.0,71,0.00,,,0.00,meteohub,
2010-06-15,01:52:00,58.1,48.7,29.91,WSW,248,1.0,3.0,71,0.00,,,0.00,meteohub,
2010-06-15,01:57:00,58.1,49.1,29.94,WSW,248,0.0,3.0,72,0.00,,,0.00,meteohub,
2010-06-15,02:02:00,57.9,48.9,29.94,West,270,0.0,3.0,72,0.00,,,0.00,meteohub,
2010-06-15,02:07:00,57.7,48.7,29.94,WSW,248,0.0,2.0,72,0.00,,,0.00,meteohub,
2010-06-15,02:12:00,57.4,48.4,29.91,SSW,202,0.0,2.0,72,0.00,,,0.00,meteohub,
2010-06-15,02:17:00,57.2,48.9,29.91,WSW,248,0.0,3.0,74,0.00,,,0.00,meteohub,
2010-06-15,02:22:00,56.8,48.7,29.91,SW,225,0.0,3.0,74,0.00,,,0.00,meteohub,
2010-06-15,02:27:00,56.7,48.6,29.91,SSE,158,0.0,3.0,74,0.00,,,0.00,meteohub,
2010-06-15,02:32:00,56.3,48.6,29.91,WNW,292,0.0,1.0,75,0.00,,,0.00,meteohub,
2010-06-15,02:37:00,56.1,48.4,29.91,WSW,248,0.0,1.0,75,0.00,,,0.00,meteohub,
2010-06-15,02:42:00,55.9,48.6,29.94,SW,225,0.0,1.0,76,0.00,,,0.00,meteohub,
2010-06-15,02:47:00,55.6,48.2,29.94,SW,225,0.0,1.0,76,0.00,,,0.00,meteohub,
2010-06-15,02:52:00,55.4,48.4,29.94,SW,225,0.0,0.0,77,0.00,,,0.00,meteohub,
2010-06-15,02:57:00,55.0,48.0,29.94,SW,225,0.0,0.0,77,0.00,,,0.00,meteohub,
2010-06-15,03:02:00,54.9,48.6,29.94,SW,225,0.0,0.0,79,0.00,,,0.00,meteohub,
2010-06-15,03:07:00,54.7,48.4,29.94,WSW,248,0.0,0.0,79,0.00,,,0.00,meteohub,
2010-06-15,03:12:00,54.5,48.4,29.94,WSW,248,0.0,0.0,80,0.00,,,0.00,meteohub,
2010-06-15,03:17:00,54.3,48.6,29.94,WSW,248,0.0,0.0,81,0.00,,,0.00,meteohub,
2010-06-15,03:22:00,54.0,48.2,29.94,WSW,248,0.0,0.0,81,0.00,,,0.00,meteohub,
2010-06-15,03:27:00,54.0,48.6,29.97,WSW,248,0.0,0.0,82,0.00,,,0.00,meteohub,
2010-06-15,03:32:00,53.8,48.4,29.97,WSW,248,0.0,0.0,82,0.00,,,0.00,meteohub,
2010-06-15,03:37:00,53.6,48.2,29.97,WSW,248,0.0,0.0,82,0.00,,,0.00,meteohub,
2010-06-15,03:42:00,53.4,48.4,29.94,WSW,248,0.0,0.0,83,0.00,,,0.00,meteohub,
2010-06-15,03:47:00,53.2,48.6,29.94,WSW,248,0.0,0.0,84,0.00,,,0.00,meteohub,
2010-06-15,03:52:00,53.2,48.6,29.94,WSW,248,0.0,0.0,84,0.00,,,0.00,meteohub,
2010-06-15,03:57:00,53.1,48.4,29.94,WSW,248,0.0,0.0,84,0.00,,,0.00,meteohub,
2010-06-15,04:02:00,52.9,48.6,29.94,WSW,248,0.0,0.0,85,0.00,,,0.00,meteohub,
2010-06-15,04:07:00,52.9,48.6,29.94,WSW,248,0.0,0.0,85,0.00,,,0.00,meteohub,
2010-06-15,04:12:00,52.7,48.4,29.91,WSW,248,0.0,0.0,85,0.00,,,0.00,meteohub,
2010-06-15,04:17:00,52.5,48.2,29.91,WSW,248,0.0,0.0,85,0.00,,,0.00,meteohub,
2010-06-15,04:22:00,52.7,48.4,29.91,WSW,248,0.0,0.0,85,0.00,,,0.00,meteohub,
2010-06-15,04:27:00,52.5,48.2,29.94,WSW,248,0.0,0.0,85,0.00,,,0.00,meteohub,
2010-06-15,04:32:00,52.5,48.4,29.94,WSW,248,0.0,0.0,86,0.00,,,0.00,meteohub,
2010-06-15,04:37:00,52.5,48.4,29.94,WSW,248,0.0,0.0,86,0.00,,,0.00,meteohub,
2010-06-15,04:42:00,52.5,48.4,29.94,WSW,248,0.0,0.0,86,0.00,,,0.00,meteohub,
2010-06-15,04:47:00,52.3,48.2,29.94,WSW,248,0.0,0.0,86,0.00,,,0.00,meteohub,
2010-06-15,04:52:00,52.2,48.0,29.94,WSW,248,0.0,1.0,86,0.00,,,0.00,meteohub,
2010-06-15,04:57:00,52.0,47.8,29.94,WSW,248,0.0,1.0,86,0.00,,,0.00,meteohub,
2010-06-15,05:02:00,51.6,47.8,29.94,WSW,248,0.0,1.0,87,0.00,,,0.00,meteohub,
2010-06-15,05:07:00,51.6,47.8,29.94,WSW,248,0.0,0.0,87,0.00,,,0.00,meteohub,
2010-06-15,05:12:00,51.4,48.0,29.94,WSW,248,0.0,0.0,88,0.00,,,0.00,meteohub,
2010-06-15,05:17:00,51.4,48.0,29.94,WSW,248,0.0,0.0,88,0.00,,,0.00,meteohub,
2010-06-15,05:22:00,51.4,48.0,29.94,West,270,0.0,0.0,88,0.00,,,0.00,meteohub,
2010-06-15,05:27:00,51.6,48.2,29.94,West,270,0.0,0.0,88,0.00,,,0.00,meteohub,
2010-06-15,05:32:00,51.6,48.2,29.94,West,270,0.0,0.0,88,0.00,,,0.00,meteohub,
2010-06-15,05:37:00,51.6,48.2,29.94,West,270,0.0,0.0,88,0.00,,,0.00,meteohub,
2010-06-15,05:42:00,51.8,48.4,29.97,West,270,0.0,0.0,88,0.00,,,0.00,meteohub,
2010-06-15,05:47:00,51.8,48.4,29.97,West,270,0.0,0.0,88,0.00,,,0.00,meteohub,
2010-06-15,05:52:00,52.0,48.6,29.97,West,270,0.0,0.0,88,0.00,,,0.00,meteohub,
2010-06-15,05:57:00,52.2,49.1,30.00,West,270,0.0,0.0,89,0.00,,,0.00,meteohub,
2010-06-15,06:02:00,54.9,51.6,30.00,West,270,0.0,1.0,89,0.00,,,0.00,meteohub,
2010-06-15,06:07:00,57.2,52.7,30.00,West,270,0.0,1.0,85,0.00,,,0.00,meteohub,
2010-06-15,06:12:00,57.7,52.9,30.00,West,270,0.0,1.0,84,0.00,,,0.00,meteohub,
2010-06-15,06:17:00,58.8,53.4,30.00,West,270,0.0,0.0,82,0.00,,,0.00,meteohub,
2010-06-15,06:22:00,59.7,53.6,30.00,WNW,292,0.0,2.0,80,0.00,,,0.00,meteohub,
2010-06-15,06:27:00,60.1,53.2,30.00,West,270,0.0,2.0,78,0.00,,,0.00,meteohub,
2010-06-15,06:32:00,60.4,53.2,30.00,West,270,0.0,1.0,77,0.00,,,0.00,meteohub,
2010-06-15,06:37:00,61.0,53.4,30.00,West,270,0.0,1.0,76,0.00,,,0.00,meteohub,
2010-06-15,06:42:00,61.7,52.9,30.00,WNW,292,0.0,1.0,73,0.00,,,0.00,meteohub,
2010-06-15,06:47:00,62.2,53.1,30.00,WNW,292,0.0,2.0,72,0.00,,,0.00,meteohub,
2010-06-15,06:52:00,62.6,52.3,30.00,WSW,248,0.0,2.0,69,0.00,,,0.00,meteohub,
2010-06-15,06:57:00,63.0,51.8,30.00,WNW,292,0.0,4.0,67,0.00,,,0.00,meteohub,
2010-06-15,07:02:00,63.5,52.7,30.00,West,270,1.0,4.0,68,0.00,,,0.00,meteohub,
2010-06-15,07:07:00,63.7,51.6,30.00,West,270,0.0,4.0,65,0.00,,,0.00,meteohub,
2010-06-15,07:12:00,63.5,49.5,30.00,NNE,22,0.0,2.0,60,0.00,,,0.00,meteohub,
2010-06-15,07:17:00,64.0,49.5,30.00,SW,225,2.0,3.0,59,0.00,,,0.00,meteohub,
2010-06-15,07:22:00,64.8,50.2,30.00,WSW,248,0.0,4.0,59,0.00,,,0.00,meteohub,
2010-06-15,07:27:00,64.9,49.3,30.00,SW,225,0.0,4.0,57,0.00,,,0.00,meteohub,
2010-06-15,07:32:00,66.0,50.4,30.00,WSW,248,0.0,4.0,57,0.00,,,0.00,meteohub,
2010-06-15,07:37:00,67.3,50.5,30.00,WSW,248,1.0,3.0,55,0.00,,,0.00,meteohub,
2010-06-15,07:47:00,69.3,50.4,30.00,West,270,0.0,3.0,51,0.00,,,0.00,meteohub,
2010-06-15,07:52:00,69.4,48.9,30.00,NW,315,0.0,3.0,48,0.00,,,0.00,meteohub,
2010-06-15,07:57:00,70.2,47.8,30.00,ESE,112,1.0,3.0,45,0.00,,,0.00,meteohub,
2010-06-15,08:02:00,70.7,47.7,30.00,WSW,248,3.0,3.0,44,0.00,,,0.00,meteohub,
2010-06-15,08:07:00,71.2,48.2,30.00,WSW,248,2.0,3.0,44,0.00,,,0.00,meteohub,
2010-06-15,08:12:00,72.0,47.7,30.00,NW,315,2.0,3.0,42,0.00,,,0.00,meteohub,
2010-06-15,08:17:00,72.1,47.8,30.00,NW,315,3.0,3.0,42,0.00,,,0.00,meteohub,
2010-06-15,08:22:00,71.6,45.3,30.00,North,0,2.0,4.0,39,0.00,,,0.00,meteohub,
2010-06-15,08:27:00,72.3,46.0,30.03,NNE,22,1.0,7.0,39,0.00,,,0.00,meteohub,
