2010-02-05,00:00:00,21.7,6.4,30.24,WSW,242,0.0,0.0,51,0.00,,---,0.00,VWS,V14.00,
2010-02-05,00:05:00,21.6,6.3,30.24,WSW,242,0.0,0.0,51,0.00,,---,0.00,VWS,V14.00,
2010-02-05,00:10:00,21.4,6.1,30.25,WSW,242,0.0,0.0,51,0.00,,---,0.00,VWS,V14.00,
2010-02-05,00:20:00,21.1,6.2,30.24,WSW,242,0.0,0.0,52,0.00,,---,0.00,VWS,V14.00,
2010-02-05,00:30:00,20.6,7.0,30.24,WSW,242,0.0,0.0,55,0.00,,---,0.00,VWS,V14.00,
2010-02-05,00:35:00,20.4,7.6,30.24,WSW,242,0.0,0.0,57,0.00,,---,0.00,VWS,V14.00,
2010-02-05,00:40:00,20.0,6.8,30.23,West,266,0.0,3.0,56,0.00,,---,0.00,VWS,V14.00,
2010-02-05,00:45:00,19.7,6.9,30.24,West,266,0.0,0.0,57,0.00,,---,0.00,VWS,V14.00,
2010-02-05,00:50:00,19.4,7.8,30.24,West,266,1.0,2.0,60,0.00,,---,0.00,VWS,V14.00,
2010-02-05,01:00:00,19.0,7.4,30.24,West,266,0.0,3.0,60,0.00,,---,0.00,VWS,V14.00,
2010-02-05,01:05:00,18.8,7.6,30.24,West,262,0.0,2.0,61,0.00,,---,0.00,VWS,V14.00,
2010-02-05,01:10:00,18.6,8.5,30.23,West,262,0.0,0.0,64,0.00,,---,0.00,VWS,V14.00,
2010-02-05,01:15:00,18.4,8.3,30.24,West,262,0.0,0.0,64,0.00,,---,0.00,VWS,V14.00,
2010-02-05,01:25:00,18.1,8.0,30.24,West,262,0.0,0.0,64,0.00,,---,0.00,VWS,V14.00,
2010-02-05,01:30:00,18.0,7.9,30.24,West,262,0.0,0.0,64,0.00,,---,0.00,VWS,V14.00,
2010-02-05,01:35:00,18.0,8.6,30.24,West,262,0.0,0.0,66,0.00,,---,0.00,VWS,V14.00,
2010-02-05,01:40:00,17.9,8.5,30.24,West,262,0.0,0.0,66,0.00,,---,0.00,VWS,V14.00,
2010-02-05,01:45:00,17.8,8.4,30.24,West,262,0.0,0.0,66,0.00,,---,0.00,VWS,V14.00,
2010-02-05,01:55:00,17.6,7.8,30.24,West,262,0.0,0.0,65,0.00,,---,0.00,VWS,V14.00,
